ResidualPnL,Count,Average,StdDev
7.254999999999953,228,0.03182017543859628,0.3197292277328367
7.224000000000032,228,0.03168421052631593,0.32093951487286976
6.973999999999975,228,0.030587719298245507,0.32003945237619463
7.721999999999909,227,0.03401762114537405,0.31584696239516596
7.980999999999938,226,0.03531415929203512,0.3158824323042555
8.020000000000024,226,0.035486725663716925,0.3155411313537499
8.015999999999948,225,0.03562666666666644,0.31510705510632075
7.737000000000052,225,0.0343866666666669,0.3143631259122695
7.688000000000059,225,0.03416888888888915,0.3135002220961271
7.483999999999938,225,0.03326222222222194,0.30929697723772726
7.563999999999908,224,0.03376785714285673,0.31082123313383325
6.8839999999999435,221,0.03114932126696807,0.31007849008090155
6.940999999999946,221,0.03140723981900428,0.31079587915482604
6.853999999999985,220,0.031154545454545386,0.307333981387842
6.85400000000007,219,0.03129680365296836,0.3095402225083417
6.6210000000000235,219,0.030232876712328875,0.30757637892637346
7.714999999999847,219,0.03522831050228241,0.3039065479443427
7.297999999999888,219,0.0333242009132415,0.3032366646737226
7.144000000000105,217,0.0329216589861756,0.30432592027641453
6.786999999999992,217,0.031276497695852494,0.30327590372371976
6.626000000000104,215,0.030818604651163276,0.30422343323334833
6.863999999999905,214,0.03207476635513974,0.3039425425575488
6.725000000000023,214,0.03142523364485992,0.3038459882850321
6.935000000000002,214,0.03240654205607478,0.30335884206662755
6.7039999999999935,214,0.03132710280373829,0.3022648394879426
6.4599999999999795,212,0.030471698113207452,0.3047088838809668
6.6959999999999695,212,0.031584905660377215,0.3035325312186657
6.7119999999999465,212,0.03166037735849031,0.30138798059169636
6.35799999999999,212,0.0299905660377358,0.30103456816743684
6.756000000000043,211,0.032018957345971766,0.3010697351488684
6.435999999999964,211,0.030502369668246276,0.3011786856756056
6.03299999999993,211,0.028592417061611045,0.2998335157944885
6.655000000000001,209,0.0318421052631579,0.3011949708676269
6.563000000000017,208,0.0315528846153847,0.30270413819460856
6.225999999999985,207,0.030077294685990266,0.303989247547615
6.227999999999938,206,0.03023300970873756,0.30259278297477177
5.950000000000031,206,0.02888349514563122,0.3021735276220458
5.867999999999924,204,0.028764705882352568,0.3026615814271325
5.67200000000004,204,0.027803921568627644,0.30365108457091305
5.827999999999918,204,0.02856862745097999,0.30333748143481076
5.81500000000004,203,0.028645320197044535,0.3038485368000607
5.739999999999981,202,0.02841584158415832,0.3052089453851309
5.753999999999891,202,0.028485148514850945,0.3038907800757975
5.663999999999973,201,0.028179104477611808,0.30344305777957925
5.480999999999966,201,0.027268656716417743,0.30352315551374637
5.774999999999963,201,0.028731343283581907,0.30229587078756204
5.362999999999943,201,0.02668159203980071,0.29984848264868574
5.494999999999948,200,0.02747499999999974,0.30086461967968237
5.250000000000043,200,0.026250000000000214,0.3012375433109223
5.059000000000097,198,0.025550505050505542,0.30189116872189226
5.142999999999958,197,0.02610659898477136,0.3040419651223138
4.395999999999958,196,0.022428571428571215,0.3048117686141959
4.30199999999995,196,0.02194897959183648,0.3054540739202362
4.3549999999999045,196,0.022219387755101554,0.30441122131901055
4.283000000000072,195,0.021964102564102934,0.30443476627432436
4.1689999999999685,194,0.021489690721649322,0.306737760990443
3.728999999999914,193,0.019321243523315615,0.3078598032556864
3.58299999999997,193,0.018564766839378084,0.30558588457566027
3.5799999999999983,192,0.018645833333333323,0.3063431143875099
3.6330000000000524,192,0.018921875000000272,0.3072849504474378
3.9020000000000437,192,0.020322916666666895,0.308266219997413
3.6239999999999952,192,0.018874999999999975,0.3060673179628958
3.859999999999971,192,0.020104166666666517,0.3044509737204098
3.14200000000001,192,0.016364583333333387,0.30073130032582196
3.0690000000000737,192,0.015984375000000384,0.3018329676838821
3.021000000000015,192,0.015734375000000078,0.3006203261341887
2.9439999999999173,192,0.015333333333332902,0.2987934824237117
2.6760000000000588,191,0.01401047120418879,0.30028136874257527
3.1429999999999865,190,0.016542105263157823,0.30133360742537385
3.237999999999971,189,0.017132275132274978,0.30133162744567094
3.4069999999999396,189,0.018026455026454707,0.3010886145264982
3.4989999999999526,188,0.01861170212765932,0.3000274336238113
3.46099999999997,188,0.018409574468084947,0.30137838892758245
3.373000000000019,188,0.01794148936170223,0.3019165056166018
3.825999999999965,187,0.020459893048128154,0.3018435020475529
3.5239999999999014,187,0.01884491978609573,0.30239980001933126
3.535999999999902,183,0.019322404371584164,0.30540282435900895
3.5889999999999844,183,0.019612021857923413,0.30479965159927314
3.4509999999999508,183,0.01885792349726749,0.3050091488909206
3.539000000000044,183,0.01933879781420789,0.30379575928264335
3.655000000000001,183,0.019972677595628423,0.30402849722080155
3.549999999999855,179,0.019832402234636063,0.3061919740679287
3.561000000000007,179,0.01989385474860339,0.30609146206092286
3.3549999999999898,177,0.01895480225988695,0.308752745484425
3.5059999999999434,176,0.019920454545454224,0.31100667639687424
3.9009999999999962,174,0.022419540229885036,0.3123532517376013
3.8659999999999854,174,0.02221839080459762,0.3128232553488723
3.910999999999902,173,0.022606936416184404,0.31286698933487755
4.161000000000044,172,0.024191860465116535,0.3129501471239646
4.066000000000045,172,0.023639534883721194,0.31192358608042453
4.095999999999989,171,0.023953216374268945,0.31126763672271124
4.095999999999933,171,0.023953216374268612,0.31004813459285435
3.95600000000006,170,0.02327058823529447,0.3097928677352888
3.6090000000000373,170,0.0212294117647061,0.3098308461928784
4.089999999999961,169,0.02420118343195243,0.3107080019629468
3.9040000000000106,168,0.0232380952380953,0.30995119120549486
3.9079999999999586,168,0.023261904761904515,0.3090687864201584
3.7769999999999726,168,0.022482142857142694,0.3096994890061111
3.6979999999998654,166,0.02227710843373413,0.31190310950187716
3.6019999999998475,166,0.021698795180721972,0.31267916251846267
3.5929999999999467,165,0.021775757575757254,0.3118934035369786
3.572999999999965,165,0.021654545454545242,0.31218958215579845
3.5589999999999264,165,0.021569696969696524,0.3109848135090225
3.3349999999999085,165,0.020212121212120657,0.3089179313959043
3.3909999999998917,164,0.02067682926829202,0.3099982874849552
3.19699999999996,162,0.01973456790123432,0.3127271874067424
2.8279999999999603,162,0.017456790123456547,0.3136140802687013
2.7279999999999944,162,0.016839506172839473,0.3146882822452595
2.826000000000036,162,0.01744444444444467,0.3141595686397304
2.96899999999998,162,0.018327160493827037,0.3150728081689893
3.0559999999999263,162,0.01886419753086374,0.31280744888222844
2.8389999999999986,162,0.01752469135802468,0.3128758125545897
2.7149999999999324,162,0.016759259259258842,0.3114118151051849
2.7610000000000525,162,0.017043209876543536,0.31042241926094843
3.0340000000000202,162,0.01872839506172852,0.3106338010093602
2.735999999999933,161,0.01699378881987536,0.31168768204974906
2.790000000000049,160,0.017437500000000307,0.31341403700815684
2.6659999999998547,159,0.016767295597483363,0.3152462987372402
2.685999999999936,159,0.016893081761005888,0.31306204483201455
2.5129999999999626,159,0.015805031446540645,0.3119525338427485
2.4420000000000357,159,0.01535849056603796,0.31150222917358306
2.560000000000045,159,0.016100628930817894,0.31369809214987654
2.3590000000000657,158,0.01493037974683586,0.3135411893699156
2.4079999999998876,157,0.015337579617833679,0.3145811805576109
2.2889999999999304,157,0.014579617834394461,0.31537136389372017
2.406999999999968,156,0.015429487179486974,0.3159827387402486
2.085000000000022,156,0.013365384615384758,0.31590983959112956
1.627000000000038,156,0.010429487179487423,0.3170333864198932
1.7510000000000048,156,0.011224358974359005,0.3170563036166458
1.3789999999999907,155,0.008896774193548326,0.3184727501219522
1.5199999999999676,154,0.00987012987012966,0.32108077838860544
1.4399999999999409,154,0.009350649350648967,0.3202350908452564
1.5729999999999933,154,0.01021428571428567,0.3184869049538564
1.7659999999999627,153,0.011542483660130476,0.319128756504046
1.7339999999999804,152,0.011407894736841976,0.32051649015922623
1.5310000000000485,152,0.010072368421052951,0.32013498596138473
1.2900000000000347,151,0.008543046357616125,0.3203708475112726
1.2580000000000098,150,0.008386666666666731,0.321360374795788
1.0329999999999586,150,0.006886666666666391,0.3198494549350092
0.9690000000000794,150,0.006460000000000529,0.3196636071455952
1.0100000000000477,150,0.006733333333333652,0.31719164904237684
0.8369999999999891,150,0.005579999999999927,0.3151498959754449
0.892999999999887,149,0.005993288590603269,0.31420291175228576
0.9030000000000058,149,0.0060604026845637975,0.3130082278693833
0.8710000000000662,149,0.005845637583893061,0.3112182540848154
0.9830000000000041,148,0.006641891891891919,0.3130904154474706
0.7920000000000158,146,0.005424657534246684,0.3151471896952724
0.6380000000000337,146,0.0043698630136988605,0.3176754183447771
0.43800000000007344,145,0.0030206896551729203,0.31341420140271886
0.37600000000009004,145,0.002593103448276483,0.31468207265268444
0.6070000000000846,144,0.004215277777778365,0.3155390045266996
0.35700000000002774,144,0.0024791666666668594,0.31348376195652744
0.5210000000000434,144,0.003618055555555857,0.3124947332117909
0.6780000000000399,143,0.00474125874125902,0.3149728307360999
0.4930000000001087,143,0.0034475524475532076,0.31148832164622436
0.7909999999999542,143,0.005531468531468211,0.3094051998287372
0.84699999999998,142,0.0059647887323942255,0.30805097008225313
0.8300000000000551,142,0.005845070422535599,0.3067939459842728
0.6000000000000085,142,0.004225352112676117,0.30347548789257567
0.5289999999999679,141,0.003751773049645163,0.3041576475342913
0.6319999999999766,140,0.004514285714285547,0.30325191050427
0.9410000000000593,140,0.006721428571428995,0.30311261622084446
0.748999999999981,138,0.00542753623188392,0.3052297990961051
0.5530000000000115,137,0.004036496350365047,0.3039257835059331
0.5049999999999386,137,0.003686131386860866,0.30459770649228923
0.3420000000000982,137,0.0024963503649642208,0.3040371693586893
0.34199999999999875,137,0.0024963503649634944,0.3039678028495152
0.4940000000000424,137,0.0036058394160587036,0.3031878403485936
0.5880000000000507,136,0.004323529411765079,0.3069454320720483
0.5869999999999749,136,0.004316176470588051,0.30506083535539863
0.5070000000000476,136,0.0037279411764709384,0.30561340118521785
0.1559999999999775,136,0.0011470588235292462,0.3037981995021719
0.12200000000005673,136,0.0008970588235298289,0.30213160064613687
0.35499999999997556,136,0.002610294117646879,0.30147273734886754
0.18400000000004013,136,0.0013529411764708833,0.3032283533181814
0.20600000000000307,136,0.0015147058823529638,0.3038917179758696
0.37099999999993827,136,0.0027279411764701343,0.30488735786187743
0.20599999999997465,136,0.0015147058823527548,0.3038048905933588
0.3859999999999957,136,0.0028382352941176154,0.304114486486592
0.22599999999992804,135,0.001674074074073541,0.3050145067498377
0.15300000000010527,135,0.0011333333333341132,0.30440542653458685
0.3779999999998722,135,0.0027999999999990532,0.30396073820539815
0.37599999999999056,135,0.0027851851851851154,0.30180495013943903
0.20300000000001717,133,0.0015263157894738132,0.305937007102766
0.12100000000005195,133,0.0009097744360906162,0.30468150407764644
0.1419999999999817,132,0.001075757575757437,0.3054518168919739
0.03599999999988768,132,0.0002727272727264218,0.30677968333102434
-0.053000000000054115,131,-0.00040458015267216883,0.3074524919205933
0.0589999999999975,131,0.00045038167938929387,0.3085001197307717
-0.09399999999997988,131,-0.0007175572519082434,0.30893768424259643
-0.13799999999999102,130,-0.0010615384615383925,0.3092185623308232
-0.24299999999996658,130,-0.0018692307692305121,0.30624327655945316
-0.17400000000006344,129,-0.0013488372093028173,0.30428739095975954
0.10100000000002751,129,0.0007829457364343218,0.30595039272719915
0.22899999999992815,129,0.0017751937984490554,0.3064346166286918
0.13199999999997658,129,0.001023255813953307,0.3064264259131819
0.17800000000001148,129,0.001379844961240399,0.30706051202228346
-0.355000000000004,128,-0.002773437500000031,0.29320721701031427
-0.3320000000000931,128,-0.0025937500000007274,0.29205769008183563
-0.07600000000002183,128,-0.0005937500000001705,0.29475430545784687
-0.22500000000002274,128,-0.0017578125000001776,0.29641279140366866
-0.04199999999998738,128,-0.0003281249999999014,0.29362588094203174
-0.20800000000005525,128,-0.0016250000000004317,0.2931993775573206
-0.1910000000000167,128,-0.0014921875000001306,0.2929451739472171
0.1769999999999925,127,0.0013937007874015156,0.29615595374177056
0.21500000000003183,127,0.0016929133858270223,0.29160777540077626
0.10100000000015541,127,0.0007952755905524048,0.29078184962643006
-0.04799999999990234,126,-0.0003809523809516059,0.29070671570815737
-0.04599999999997806,124,-0.0003709677419353069,0.29348362233092845
0.0320000000000249,124,0.00025806451612923306,0.2915335113523241
0.08500000000007901,124,0.0006854838709683791,0.29209406259317455
0.10200000000007492,124,0.0008225806451618946,0.2922555236484296
0.20100000000006446,124,0.0016209677419360038,0.29809715326745484
0.49300000000003763,124,0.003975806451613207,0.2948090268595894
0.3629999999999711,124,0.002927419354838477,0.2929590738065613
0.3730000000000473,123,0.0030325203252036365,0.2913778017156976
0.5340000000000629,123,0.004341463414634658,0.29115712041540454
0.7340000000000231,123,0.005967479674796936,0.2887099125014157
0.9279999999999973,122,0.007606557377049158,0.290562359136837
0.8610000000000468,122,0.007057377049180712,0.28994477425487436
0.9849999999999284,122,0.008073770491802692,0.28906792462969266
0.7989999999999355,122,0.0065491803278683244,0.2870007740453095
0.8530000000000086,121,0.007049586776859576,0.2869701182716084
0.9719999999999658,121,0.008033057851239386,0.28641508726490594
0.9289999999999878,120,0.007741666666666565,0.28869200704306924
1.0360000000000014,119,0.008705882352941188,0.28916406185983856
0.8800000000000097,118,0.00745762711864415,0.29176896606813946
0.8770000000000664,118,0.007432203389831071,0.29118927616957674
1.0669999999998936,118,0.00904237288135503,0.28999670933456784
1.1310000000000144,117,0.00966666666666679,0.2896609866369426
1.1679999999998643,117,0.009982905982904822,0.28957321920447693
0.946000000000069,116,0.008155172413793698,0.28993514742891213
1.0210000000000008,115,0.008878260869565224,0.29034714298655323
1.152999999999949,114,0.01011403508771885,0.294201946359321
1.0820000000000363,114,0.009491228070175757,0.29333034026425603
1.063999999999993,112,0.009499999999999937,0.295183871268643
1.338000000000008,112,0.011946428571428644,0.2955704182256775
1.0559999999999263,112,0.009428571428570771,0.29526113485371197
1.103999999999985,111,0.00994594594594581,0.29606481630976905
0.906999999999968,111,0.008171171171170883,0.29736842419705456
0.9110000000000724,111,0.00820720720720786,0.29678530223670413
1.1209999999999525,110,0.010190909090908659,0.29772823164314693
0.8450000000000273,110,0.00768181818181843,0.2972711933516164
0.8690000000000282,110,0.007900000000000256,0.2994439073288412
1.0240000000000435,109,0.009394495412844437,0.3005129565158869
1.2100000000000932,108,0.011203703703704567,0.3017544917969178
1.1319999999999766,107,0.01057943925233623,0.3014300817050191
1.3440000000000225,107,0.012560747663551612,0.3037291949744291
1.2719999999999771,107,0.011887850467289506,0.30500606174772343
1.3480000000000416,106,0.012716981132075865,0.30633791782983805
1.5289999999999537,106,0.014424528301886355,0.3076698471902312
1.2929999999999922,106,0.012198113207547096,0.3054955584339241
1.2850000000000108,106,0.012122641509434064,0.30673480349650795
1.1370000000000147,106,0.010726415094339761,0.3071504005329079
1.1030000000000086,106,0.010405660377358572,0.30511936353777336
1.1040000000000134,106,0.010415094339622769,0.30022066940535347
0.9130000000000535,106,0.008613207547170317,0.29726052898040733
0.7079999999999842,105,0.006742857142856992,0.2959545662869929
0.6529999999999632,105,0.006219047619047268,0.29402843986035077
0.6979999999999791,105,0.0066476190476188485,0.29386268192416715
0.8359999999999275,105,0.007961904761904072,0.2953452192752624
1.0439999999999543,105,0.009942857142856707,0.29213968702436516
1.1560000000000201,105,0.011009523809524002,0.2905901546930577
1.5949999999999278,105,0.015190476190475503,0.2938309230456667
1.7989999999999782,105,0.017133333333333126,0.2929499572628696
1.9010000000000815,105,0.018104761904762682,0.2940519851613393
2.1940000000000026,105,0.02089523809523812,0.2928884697143431
2.220000000000013,105,0.02114285714285727,0.2930282427009519
2.205999999999989,104,0.021211538461538355,0.29613558073044277
1.920000000000016,103,0.01864077669902928,0.2985947298700918
2.173000000000073,102,0.021303921568628165,0.30059717652306833
2.3309999999999746,102,0.02285294117647034,0.29969574103952856
2.014999999999972,102,0.01975490196078404,0.29894941654474133
1.9870000000000232,102,0.019480392156862973,0.2972720656033483
2.196000000000012,102,0.021529411764706,0.2965441707627706
2.075999999999979,102,0.020352941176470383,0.29785420986530753
1.75100000000009,102,0.017166666666667548,0.3003868774493835
1.6620000000000772,102,0.01629411764705958,0.30242019165118444
1.7630000000000479,101,0.01745544554455493,0.30382881855610405
1.6989999999999839,101,0.016821782178217663,0.3037998753752407
1.8599999999999426,101,0.018415841584157846,0.3049649636531638
1.7960000000000491,101,0.01778217821782227,0.3068088256943858
1.8410000000000224,100,0.018410000000000225,0.3095067396681373
1.6559999999999917,100,0.01655999999999992,0.30514069935031657
1.811000000000064,100,0.01811000000000064,0.306966802602496
1.6769999999999783,100,0.01676999999999978,0.3066335550783706
1.7099999999999511,99,0.01727272727272678,0.3085614002772331
1.7309999999999661,99,0.01748484848484814,0.3089580849488811
1.7690000000000339,98,0.01805102040816361,0.3093102059734974
1.6459999999999866,98,0.016795918367346802,0.31065247198547663
1.8469999999999942,98,0.018846938775510146,0.3077213937380668
